date,ward,zone_type,population,day_of_week,day_name,month,is_weekend,is_festival,festival_name,season_factor,rainfall_mm,temperature_c,waste_collected_kg
2023-11-04,Gandhinagar,Residential,17600,5,Saturday,11,1,0,None,1.0,4.6,22.7,5193.8
2023-11-04,Karveer,Residential,14500,5,Saturday,11,1,0,None,1.0,0.0,22.5,4518.8
2023-11-04,Kasba Bawada,Residential,19800,5,Saturday,11,1,0,None,1.0,1.2,26.5,6925.7
2023-11-04,Kothali,Residential,12300,5,Saturday,11,1,0,None,1.0,0.5,28.7,3716.6
2023-11-04,Laxmipuri,Mixed,17800,5,Saturday,11,1,0,None,1.0,0.0,28.7,6769.5
2023-11-04,Line Bazar,Commercial,13900,5,Saturday,11,1,0,None,1.0,2.8,21.9,5965.5
2023-11-04,Mahadwar Road,Commercial,15400,5,Saturday,11,1,0,None,1.0,1.5,24.6,6860.7
2023-11-04,Mangalwar Peth,Commercial,20100,5,Saturday,11,1,0,None,1.0,0.0,25.9,8256.0
2023-11-04,Mhasve,Residential,10800,5,Saturday,11,1,0,None,1.0,0.0,25.2,3112.1
2023-11-04,Nagala Park,Mixed,19200,5,Saturday,11,1,0,None,1.0,1.3,21.8,7415.5
2023-11-04,Phulewadi,Residential,18700,5,Saturday,11,1,0,None,1.0,2.0,25.5,6336.9
2023-11-04,Rajaram Road,Commercial,18200,5,Saturday,11,1,0,None,1.0,1.3,23.6,7545.2
2023-11-04,Rajarampuri,Residential,23400,5,Saturday,11,1,0,None,1.0,1.2,24.1,7429.6
2023-11-04,Rankala,Residential,16800,5,Saturday,11,1,0,None,1.0,0.0,23.9,5104.2
2023-11-04,Sambhajinagar,Mixed,21800,5,Saturday,11,1,0,None,1.0,4.0,26.3,8494.1
2023-11-04,Shahupuri,Commercial,22500,5,Saturday,11,1,0,None,1.0,0.3,24.6,9773.2
2023-11-04,Shivaji Peth,Mixed,21000,5,Saturday,11,1,0,None,1.0,0.0,23.0,7398.9
2023-11-04,Tarabai Park,Residential,14200,5,Saturday,11,1,0,None,1.0,0.5,23.4,4520.3
2023-11-04,Udyam Nagar,Industrial,16500,5,Saturday,11,1,0,None,1.0,5.2,27.3,5479.1
2023-11-05,Balinge,Residential,11200,6,Sunday,11,1,0,None,1.0,0.0,22.4,3003.4
2023-11-05,Gandhinagar,Residential,17600,6,Sunday,11,1,0,None,1.0,0.0,22.3,4576.8
2023-11-05,Karveer,Residential,14500,6,Sunday,11,1,0,None,1.0,1.4,25.8,3646.2
2023-11-05,Kasba Bawada,Residential,19800,6,Sunday,11,1,0,None,1.0,0.0,20.5,5125.9
2023-11-05,Kothali,Residential,12300,6,Sunday,11,1,0,None,1.0,2.0,24.7,3452.0
2023-11-05,Laxmipuri,Mixed,17800,6,Sunday,11,1,0,None,1.0,0.0,23.8,5330.7
2023-11-05,Line Bazar,Commercial,13900,6,Sunday,11,1,0,None,1.0,1.7,26.7,4729.5
2023-11-05,Mahadwar Road,Commercial,15400,6,Sunday,11,1,0,None,1.0,3.1,28.3,5180.4
2023-11-05,Mangalwar Peth,Commercial,20100,6,Sunday,11,1,0,None,1.0,0.7,24.3,6884.2
2023-11-05,Mhasve,Residential,10800,6,Sunday,11,1,0,None,1.0,4.1,23.7,2899.2
2023-11-05,Nagala Park,Mixed,19200,6,Sunday,11,1,0,None,1.0,2.4,24.3,5356.5
2023-11-05,Phulewadi,Residential,18700,6,Sunday,11,1,0,None,1.0,0.0,25.4,5008.5
2023-11-05,Rajaram Road,Commercial,18200,6,Sunday,11,1,0,None,1.0,0.0,23.9,6742.9
2023-11-05,Rajarampuri,Residential,23400,6,Sunday,11,1,0,None,1.0,1.3,23.0,6240.5
2023-11-05,Rankala,Residential,16800,6,Sunday,11,1,0,None,1.0,1.1,27.5,4349.1
2023-11-05,Sambhajinagar,Mixed,21800,6,Sunday,11,1,0,None,1.0,2.7,26.0,6826.0
2023-11-05,Shahupuri,Commercial,22500,6,Sunday,11,1,0,None,1.0,0.3,29.1,7584.9
2023-11-05,Shivaji Peth,Mixed,21000,6,Sunday,11,1,0,None,1.0,3.5,23.4,6098.2
2023-11-05,Tarabai Park,Residential,14200,6,Sunday,11,1,0,None,1.0,2.2,27.4,3680.6
2023-11-05,Udyam Nagar,Industrial,16500,6,Sunday,11,1,0,None,1.0,2.1,23.2,4645.4
2023-11-06,Balinge,Residential,11200,0,Monday,11,0,0,None,1.0,4.9,26.0,3374.1
2023-11-06,Gandhinagar,Residential,17600,0,Monday,11,0,0,None,1.0,3.1,25.5,5252.2
2023-11-06,Karveer,Residential,14500,0,Monday,11,0,0,None,1.0,2.6,22.6,3930.0
2023-11-06,Kasba Bawada,Residential,19800,0,Monday,11,0,0,None,1.0,0.0,23.4,5713.0
2023-11-06,Kothali,Residential,12300,0,Monday,11,0,0,None,1.0,1.6,24.9,3566.3
2023-11-06,Laxmipuri,Mixed,17800,0,Monday,11,0,0,None,1.0,3.7,22.5,5660.7
2023-11-06,Line Bazar,Commercial,13900,0,Monday,11,0,0,None,1.0,0.0,23.7,5979.0
2023-11-06,Mahadwar Road,Commercial,15400,0,Monday,11,0,0,None,1.0,0.0,26.0,5824.7
2023-11-06,Mangalwar Peth,Commercial,20100,0,Monday,11,0,0,None,1.0,3.5,22.5,8383.1
2023-11-06,Mhasve,Residential,10800,0,Monday,11,0,0,None,1.0,0.9,24.6,3445.1
2023-11-06,Nagala Park,Mixed,19200,0,Monday,11,0,0,None,1.0,3.1,22.6,6303.8
2023-11-06,Phulewadi,Residential,18700,0,Monday,11,0,0,None,1.0,1.4,24.8,5354.7
2023-11-06,Rajaram Road,Commercial,18200,0,Monday,11,0,0,None,1.0,4.1,24.9,7187.4
2023-11-06,Rajarampuri,Residential,23400,0,Monday,11,0,0,None,1.0,0.0,23.3,6359.3
2023-11-06,Rankala,Residential,16800,0,Monday,11,0,0,None,1.0,1.0,24.5,5108.8
2023-11-06,Sambhajinagar,Mixed,21800,0,Monday,11,0,0,None,1.0,0.0,23.6,7633.2
2023-11-06,Shahupuri,Commercial,22500,0,Monday,11,0,0,None,1.0,0.4,24.2,8323.0
2023-11-06,Shivaji Peth,Mixed,21000,0,Monday,11,0,0,None,1.0,0.0,24.5,6919.0
2023-11-06,Tarabai Park,Residential,14200,0,Monday,11,0,0,None,1.0,0.5,25.9,3753.5
2023-11-06,Udyam Nagar,Industrial,16500,0,Monday,11,0,0,None,1.0,3.9,23.8,4982.0
2023-11-07,Balinge,Residential,11200,1,Tuesday,11,0,0,None,1.0,0.3,25.4,3225.1
2023-11-07,Gandhinagar,Residential,17600,1,Tuesday,11,0,0,None,1.0,3.1,23.6,5110.6
2023-11-07,Karveer,Residential,14500,1,Tuesday,11,0,0,None,1.0,1.7,23.1,4148.9
2023-11-07,Kasba Bawada,Residential,19800,1,Tuesday,11,0,0,None,1.0,4.5,29.8,5405.7
2023-11-07,Kothali,Residential,12300,1,Tuesday,11,0,0,None,1.0,1.4,24.4,3519.9
2023-11-07,Laxmipuri,Mixed,17800,1,Tuesday,11,0,0,None,1.0,0.0,25.0,5505.8
2023-11-07,Line Bazar,Commercial,13900,1,Tuesday,11,0,0,None,1.0,0.0,21.5,4683.4
2023-11-07,Mahadwar Road,Commercial,15400,1,Tuesday,11,0,0,None,1.0,0.7,26.5,5747.2
2023-11-07,Mangalwar Peth,Commercial,20100,1,Tuesday,11,0,0,None,1.0,2.7,26.2,7434.5
2023-11-07,Mhasve,Residential,10800,1,Tuesday,11,0,0,None,1.0,1.6,25.5,3108.9
2023-11-07,Nagala Park,Mixed,19200,1,Tuesday,11,0,0,None,1.0,0.0,25.7,6016.7
2023-11-07,Phulewadi,Residential,18700,1,Tuesday,11,0,0,None,1.0,0.0,27.3,5349.1
2023-11-07,Rajaram Road,Commercial,18200,1,Tuesday,11,0,0,None,1.0,4.8,22.1,6724.0
2023-11-07,Rajarampuri,Residential,23400,1,Tuesday,11,0,0,None,1.0,3.6,26.4,6812.1
2023-11-07,Rankala,Residential,16800,1,Tuesday,11,0,0,None,1.0,3.1,26.1,4825.5
2023-11-07,Sambhajinagar,Mixed,21800,1,Tuesday,11,0,0,None,1.0,0.4,26.4,6689.7
2023-11-07,Shahupuri,Commercial,22500,1,Tuesday,11,0,0,None,1.0,0.3,25.6,8444.3
2023-11-07,Shivaji Peth,Mixed,21000,1,Tuesday,11,0,0,None,1.0,0.6,24.6,6212.6
2023-11-07,Tarabai Park,Residential,14200,1,Tuesday,11,0,0,None,1.0,1.0,26.1,4092.7
2023-11-07,Udyam Nagar,Industrial,16500,1,Tuesday,11,0,0,None,1.0,0.0,22.6,5212.6
2023-11-08,Balinge,Residential,11200,2,Wednesday,11,0,0,None,1.0,0.6,27.7,3191.0
2023-11-08,Gandhinagar,Residential,17600,2,Wednesday,11,0,0,None,1.0,1.0,23.8,4583.3
2023-11-08,Karveer,Residential,14500,2,Wednesday,11,0,0,None,1.0,1.8,23.9,3846.2
2023-11-08,Kasba Bawada,Residential,19800,2,Wednesday,11,0,0,None,1.0,0.1,22.6,5604.2
2023-11-08,Kothali,Residential,12300,2,Wednesday,11,0,0,None,1.0,0.1,26.6,3238.2
2023-11-08,Laxmipuri,Mixed,17800,2,Wednesday,11,0,0,None,1.0,0.0,24.2,5618.8
2023-11-08,Line Bazar,Commercial,13900,2,Wednesday,11,0,0,None,1.0,0.5,25.9,5144.3
2023-11-08,Mahadwar Road,Commercial,15400,2,Wednesday,11,0,0,None,1.0,3.6,25.1,5293.3
2023-11-08,Mangalwar Peth,Commercial,20100,2,Wednesday,11,0,0,None,1.0,0.0,23.6,7622.2
2023-11-08,Mhasve,Residential,10800,2,Wednesday,11,0,0,None,1.0,1.5,23.0,3325.8
2023-11-08,Nagala Park,Mixed,19200,2,Wednesday,11,0,0,None,1.0,0.0,25.0,6381.4
2023-11-08,Phulewadi,Residential,18700,2,Wednesday,11,0,0,None,1.0,1.3,23.6,5360.0
2023-11-08,Rajaram Road,Commercial,18200,2,Wednesday,11,0,0,None,1.0,1.9,24.0,6155.7
2023-11-08,Rajarampuri,Residential,23400,2,Wednesday,11,0,0,None,1.0,0.7,26.5,6733.7
2023-11-08,Rankala,Residential,16800,2,Wednesday,11,0,0,None,1.0,0.0,22.8,4602.5
2023-11-08,Sambhajinagar,Mixed,21800,2,Wednesday,11,0,0,None,1.0,2.0,23.8,6587.1
2023-11-08,Shahupuri,Commercial,22500,2,Wednesday,11,0,0,None,1.0,3.1,26.3,7818.9
2023-11-08,Shivaji Peth,Mixed,21000,2,Wednesday,11,0,0,None,1.0,1.4,22.6,6901.5
2023-11-08,Tarabai Park,Residential,14200,2,Wednesday,11,0,0,None,1.0,4.1,27.0,3815.2
2023-11-08,Udyam Nagar,Industrial,16500,2,Wednesday,11,0,0,None,1.0,1.0,23.9,5420.6
2023-11-09,Balinge,Residential,11200,3,Thursday,11,0,0,None,1.0,1.6,24.7,3195.4
2023-11-09,Gandhinagar,Residential,17600,3,Thursday,11,0,0,None,1.0,2.1,23.6,5074.0
2023-11-09,Karveer,Residential,14500,3,Thursday,11,0,0,None,1.0,2.4,26.0,4061.5
2023-11-09,Kasba Bawada,Residential,19800,3,Thursday,11,0,0,None,1.0,4.6,24.5,5730.6
2023-11-09,Kothali,Residential,12300,3,Thursday,11,0,0,None,1.0,1.6,24.4,3473.0
2023-11-09,Laxmipuri,Mixed,17800,3,Thursday,11,0,0,None,1.0,0.0,26.4,5724.3
2023-11-09,Line Bazar,Commercial,13900,3,Thursday,11,0,0,None,1.0,1.9,25.2,5255.2
2023-11-09,Mahadwar Road,Commercial,15400,3,Thursday,11,0,0,None,1.0,0.8,24.9,5788.9
2023-11-09,Mangalwar Peth,Commercial,20100,3,Thursday,11,0,0,None,1.0,1.6,28.4,7515.1
2023-11-09,Mhasve,Residential,10800,3,Thursday,11,0,0,None,1.0,3.9,26.4,2926.0
2023-11-09,Nagala Park,Mixed,19200,3,Thursday,11,0,0,None,1.0,0.0,24.9,6475.2
2023-11-09,Phulewadi,Residential,18700,3,Thursday,11,0,0,None,1.0,1.4,23.5,5503.9
2023-11-09,Rajaram Road,Commercial,18200,3,Thursday,11,0,0,None,1.0,2.4,25.5,6628.5
2023-11-09,Rajarampuri,Residential,23400,3,Thursday,11,0,0,None,1.0,4.6,24.8,6712.2
2023-11-09,Rankala,Residential,16800,3,Thursday,11,0,0,None,1.0,2.2,26.5,4797.0
2023-11-09,Sambhajinagar,Mixed,21800,3,Thursday,11,0,0,None,1.0,1.4,28.4,6923.5
2023-11-09,Shahupuri,Commercial,22500,3,Thursday,11,0,0,None,1.0,0.0,23.0,8098.9
2023-11-09,Shivaji Peth,Mixed,21000,3,Thursday,11,0,0,None,1.0,1.4,25.4,7155.1
2023-11-09,Tarabai Park,Residential,14200,3,Thursday,11,0,0,None,1.0,0.0,22.9,3745.7
2023-11-09,Udyam Nagar,Industrial,16500,3,Thursday,11,0,0,None,1.0,3.5,26.8,5340.2
2023-11-10,Balinge,Residential,11200,4,Friday,11,0,0,None,1.0,3.4,25.3,3376.7
2023-11-10,Gandhinagar,Residential,17600,4,Friday,11,0,0,None,1.0,2.3,26.4,5509.6
2023-11-10,Karveer,Residential,14500,4,Friday,11,0,0,None,1.0,0.9,23.1,4184.0
2023-11-10,Kasba Bawada,Residential,19800,4,Friday,11,0,0,None,1.0,2.3,27.0,5275.3
2023-11-10,Kothali,Residential,12300,4,Friday,11,0,0,None,1.0,0.5,23.0,3522.5
2023-11-10,Laxmipuri,Mixed,17800,4,Friday,11,0,0,None,1.0,0.8,25.5,6434.5
2023-11-10,Line Bazar,Commercial,13900,4,Friday,11,0,0,None,1.0,0.0,26.2,5409.8
2023-11-10,Mahadwar Road,Commercial,15400,4,Friday,11,0,0,None,1.0,4.0,25.1,5773.1
2023-11-10,Mangalwar Peth,Commercial,20100,4,Friday,11,0,0,None,1.0,0.0,24.8,7965.7
2023-11-10,Mhasve,Residential,10800,4,Friday,11,0,0,None,1.0,0.0,25.1,3011.8
2023-11-10,Nagala Park,Mixed,19200,4,Friday,11,0,0,None,1.0,0.0,20.0,6232.2
2023-11-10,Phulewadi,Residential,18700,4,Friday,11,0,0,None,1.0,2.3,26.1,5638.9
2023-11-10,Rajaram Road,Commercial,18200,4,Friday,11,0,0,None,1.0,0.0,26.7,7258.6
2023-11-10,Rajarampuri,Residential,23400,4,Friday,11,0,0,None,1.0,2.7,26.5,7551.3
2023-11-10,Rankala,Residential,16800,4,Friday,11,0,0,None,1.0,4.0,22.3,5372.9
2023-11-10,Sambhajinagar,Mixed,21800,4,Friday,11,0,0,None,1.0,0.8,22.8,7265.7
2023-11-10,Shahupuri,Commercial,22500,4,Friday,11,0,0,None,1.0,6.2,26.1,9122.0
2023-11-10,Shivaji Peth,Mixed,21000,4,Friday,11,0,0,None,1.0,0.0,25.4,7254.3
2023-11-10,Tarabai Park,Residential,14200,4,Friday,11,0,0,None,1.0,0.0,24.3,4439.6
2023-11-10,Udyam Nagar,Industrial,16500,4,Friday,11,0,0,None,1.0,0.4,25.6,5193.7
2023-11-11,Balinge,Residential,11200,5,Saturday,11,1,0,None,1.0,1.4,24.3,3636.9
2023-11-11,Gandhinagar,Residential,17600,5,Saturday,11,1,0,None,1.0,2.6,26.0,5551.6
2023-11-11,Karveer,Residential,14500,5,Saturday,11,1,0,None,1.0,4.1,23.3,4872.1
2023-11-11,Kasba Bawada,Residential,19800,5,Saturday,11,1,0,None,1.0,1.4,25.9,5870.1
2023-11-11,Kothali,Residential,12300,5,Saturday,11,1,0,None,1.0,3.4,24.2,3745.5
2023-11-11,Laxmipuri,Mixed,17800,5,Saturday,11,1,0,None,1.0,0.2,27.0,5842.6
2023-11-11,Line Bazar,Commercial,13900,5,Saturday,11,1,0,None,1.0,6.1,26.9,6574.4
2023-11-11,Mahadwar Road,Commercial,15400,5,Saturday,11,1,0,None,1.0,2.9,23.0,6878.9
2023-11-11,Mangalwar Peth,Commercial,20100,5,Saturday,11,1,0,None,1.0,0.0,27.9,9236.8
2023-11-11,Mhasve,Residential,10800,5,Saturday,11,1,0,None,1.0,0.0,21.6,3584.8
2023-11-11,Nagala Park,Mixed,19200,5,Saturday,11,1,0,None,1.0,0.3,23.4,7557.6
2023-11-11,Phulewadi,Residential,18700,5,Saturday,11,1,0,None,1.0,1.2,27.1,6168.0
2023-11-11,Rajaram Road,Commercial,18200,5,Saturday,11,1,0,None,1.0,0.8,28.7,8212.0
2023-11-11,Rajarampuri,Residential,23400,5,Saturday,11,1,0,None,1.0,2.9,24.7,6777.0
2023-11-11,Rankala,Residential,16800,5,Saturday,11,1,0,None,1.0,1.9,24.9,5519.1
2023-11-11,Sambhajinagar,Mixed,21800,5,Saturday,11,1,0,None,1.0,0.0,25.5,7732.8
2023-11-11,Shahupuri,Commercial,22500,5,Saturday,11,1,0,None,1.0,0.0,24.9,8943.8
2023-11-11,Shivaji Peth,Mixed,21000,5,Saturday,11,1,0,None,1.0,0.0,23.9,7911.8
2023-11-11,Tarabai Park,Residential,14200,5,Saturday,11,1,0,None,1.0,0.9,25.5,4676.4
2023-11-11,Udyam Nagar,Industrial,16500,5,Saturday,11,1,0,None,1.0,0.0,25.3,5890.1
2023-11-12,Balinge,Residential,11200,6,Sunday,11,1,0,None,1.0,4.1,27.1,2682.0
2023-11-12,Gandhinagar,Residential,17600,6,Sunday,11,1,0,None,1.0,4.4,25.7,4678.9
2023-11-12,Karveer,Residential,14500,6,Sunday,11,1,0,None,1.0,2.8,25.0,3729.4
2023-11-12,Kasba Bawada,Residential,19800,6,Sunday,11,1,0,None,1.0,0.0,27.0,5081.8
2023-11-12,Kothali,Residential,12300,6,Sunday,11,1,0,None,1.0,4.2,26.6,3051.0
2023-11-12,Laxmipuri,Mixed,17800,6,Sunday,11,1,0,None,1.0,0.0,29.6,5129.4
2023-11-12,Line Bazar,Commercial,13900,6,Sunday,11,1,0,None,1.0,1.9,25.6,5213.6
2023-11-12,Mahadwar Road,Commercial,15400,6,Sunday,11,1,0,None,1.0,0.5,26.7,5511.3
2023-11-12,Mangalwar Peth,Commercial,20100,6,Sunday,11,1,0,None,1.0,0.0,21.8,6966.5
2023-11-12,Mhasve,Residential,10800,6,Sunday,11,1,0,None,1.0,4.3,26.0,2625.6
2023-11-12,Nagala Park,Mixed,19200,6,Sunday,11,1,0,None,1.0,0.0,22.7,5745.3
2023-11-12,Phulewadi,Residential,18700,6,Sunday,11,1,0,None,1.0,2.5,23.8,5115.3
2023-11-12,Rajaram Road,Commercial,18200,6,Sunday,11,1,0,None,1.0,0.0,23.6,6022.3
2023-11-12,Rajarampuri,Residential,23400,6,Sunday,11,1,0,None,1.0,0.0,25.0,5894.0
2023-11-12,Rankala,Residential,16800,6,Sunday,11,1,0,None,1.0,3.9,23.8,4148.4
2023-11-12,Sambhajinagar,Mixed,21800,6,Sunday,11,1,0,None,1.0,2.4,23.5,6554.4
2023-11-12,Shahupuri,Commercial,22500,6,Sunday,11,1,0,None,1.0,0.0,24.7,7965.8
2023-11-12,Shivaji Peth,Mixed,21000,6,Sunday,11,1,0,None,1.0,1.5,27.4,6103.6
2023-11-12,Tarabai Park,Residential,14200,6,Sunday,11,1,0,None,1.0,2.2,23.8,3463.0
2023-11-12,Udyam Nagar,Industrial,16500,6,Sunday,11,1,0,None,1.0,3.6,26.5,4614.9
2023-11-13,Balinge,Residential,11200,0,Monday,11,0,0,None,1.0,0.0,27.9,3398.5
2023-11-13,Gandhinagar,Residential,17600,0,Monday,11,0,0,None,1.0,0.0,27.3,4874.0
2023-11-13,Karveer,Residential,14500,0,Monday,11,0,0,None,1.0,1.1,22.9,4257.5
2023-11-13,Kasba Bawada,Residential,19800,0,Monday,11,0,0,None,1.0,0.0,20.9,5540.8
2023-11-13,Kothali,Residential,12300,0,Monday,11,0,0,None,1.0,1.9,24.5,3447.6
2023-11-13,Laxmipuri,Mixed,17800,0,Monday,11,0,0,None,1.0,1.9,27.3,6338.4
2023-11-13,Line Bazar,Commercial,13900,0,Monday,11,0,0,None,1.0,0.8,26.2,5417.5
2023-11-13,Mahadwar Road,Commercial,15400,0,Monday,11,0,0,None,1.0,0.8,23.8,5334.2
2023-11-13,Mangalwar Peth,Commercial,20100,0,Monday,11,0,0,None,1.0,0.7,25.3,8066.0
2023-11-13,Mhasve,Residential,10800,0,Monday,11,0,0,None,1.0,3.3,23.7,3238.7
2023-11-13,Nagala Park,Mixed,19200,0,Monday,11,0,0,None,1.0,4.6,23.8,6740.1
2023-11-13,Phulewadi,Residential,18700,0,Monday,11,0,0,None,1.0,0.0,28.9,5058.2
2023-11-13,Rajaram Road,Commercial,18200,0,Monday,11,0,0,None,1.0,1.5,24.5,7038.2
2023-11-13,Rajarampuri,Residential,23400,0,Monday,11,0,0,None,1.0,0.0,22.1,6694.3
2023-11-13,Rankala,Residential,16800,0,Monday,11,0,0,None,1.0,1.0,24.5,4272.1
2023-11-13,Sambhajinagar,Mixed,21800,0,Monday,11,0,0,None,1.0,1.2,24.9,7296.2
2023-11-13,Shahupuri,Commercial,22500,0,Monday,11,0,0,None,1.0,0.0,25.5,8408.1
2023-11-13,Shivaji Peth,Mixed,21000,0,Monday,11,0,0,None,1.0,0.0,24.0,6589.9
2023-11-13,Tarabai Park,Residential,14200,0,Monday,11,0,0,None,1.0,1.5,25.2,3989.7
2023-11-13,Udyam Nagar,Industrial,16500,0,Monday,11,0,0,None,1.0,0.6,23.1,4668.6
2023-11-14,Balinge,Residential,11200,1,Tuesday,11,0,0,None,1.0,3.1,28.3,3444.4
2023-11-14,Gandhinagar,Residential,17600,1,Tuesday,11,0,0,None,1.0,4.3,20.9,5016.0
2023-11-14,Karveer,Residential,14500,1,Tuesday,11,0,0,None,1.0,3.3,25.6,4084.1
2023-11-14,Kasba Bawada,Residential,19800,1,Tuesday,11,0,0,None,1.0,2.2,25.2,5893.5
2023-11-14,Kothali,Residential,12300,1,Tuesday,11,0,0,None,1.0,1.9,24.4,3324.7
2023-11-14,Laxmipuri,Mixed,17800,1,Tuesday,11,0,0,None,1.0,0.0,24.1,5062.1
2023-11-14,Line Bazar,Commercial,13900,1,Tuesday,11,0,0,None,1.0,0.7,22.6,5144.5
2023-11-14,Mahadwar Road,Commercial,15400,1,Tuesday,11,0,0,None,1.0,1.9,23.6,5978.5
2023-11-14,Mangalwar Peth,Commercial,20100,1,Tuesday,11,0,0,None,1.0,0.4,24.0,7294.0
2023-11-14,Mhasve,Residential,10800,1,Tuesday,11,0,0,None,1.0,0.7,25.8,2967.6
2023-11-14,Nagala Park,Mixed,19200,1,Tuesday,11,0,0,None,1.0,1.7,22.2,6471.9
2023-11-14,Phulewadi,Residential,18700,1,Tuesday,11,0,0,None,1.0,5.3,24.8,5309.7
2023-11-14,Rajaram Road,Commercial,18200,1,Tuesday,11,0,0,None,1.0,0.0,27.9,7037.7
2023-11-14,Rajarampuri,Residential,23400,1,Tuesday,11,0,0,None,1.0,2.7,25.4,6711.4
2023-11-14,Rankala,Residential,16800,1,Tuesday,11,0,0,None,1.0,2.0,24.4,5140.9
2023-11-14,Sambhajinagar,Mixed,21800,1,Tuesday,11,0,0,None,1.0,1.3,25.4,6543.0
2023-11-14,Shahupuri,Commercial,22500,1,Tuesday,11,0,0,None,1.0,2.7,26.1,8880.8
2023-11-14,Shivaji Peth,Mixed,21000,1,Tuesday,11,0,0,None,1.0,0.3,26.5,6450.7
2023-11-14,Tarabai Park,Residential,14200,1,Tuesday,11,0,0,None,1.0,0.0,24.4,3980.8
2023-11-14,Udyam Nagar,Industrial,16500,1,Tuesday,11,0,0,None,1.0,2.8,25.2,5090.6
2023-11-15,Balinge,Residential,11200,2,Wednesday,11,0,0,None,1.0,0.0,26.0,3261.1
2023-11-15,Gandhinagar,Residential,17600,2,Wednesday,11,0,0,None,1.0,0.5,24.3,5152.4
2023-11-15,Karveer,Residential,14500,2,Wednesday,11,0,0,None,1.0,0.0,25.8,4389.6
2023-11-15,Kasba Bawada,Residential,19800,2,Wednesday,11,0,0,None,1.0,0.0,22.8,5422.0
2023-11-15,Kothali,Residential,12300,2,Wednesday,11,0,0,None,1.0,3.0,26.8,3457.0
2023-11-15,Laxmipuri,Mixed,17800,2,Wednesday,11,0,0,None,1.0,0.0,19.9,5628.8
2023-11-15,Line Bazar,Commercial,13900,2,Wednesday,11,0,0,None,1.0,0.0,25.1,5407.4
2023-11-15,Mahadwar Road,Commercial,15400,2,Wednesday,11,0,0,None,1.0,0.8,23.2,5643.6
2023-11-15,Mangalwar Peth,Commercial,20100,2,Wednesday,11,0,0,None,1.0,0.0,21.9,7599.6
2023-11-15,Mhasve,Residential,10800,2,Wednesday,11,0,0,None,1.0,4.7,26.6,3188.7
2023-11-15,Nagala Park,Mixed,19200,2,Wednesday,11,0,0,None,1.0,4.1,22.1,5858.9
2023-11-15,Phulewadi,Residential,18700,2,Wednesday,11,0,0,None,1.0,0.9,24.8,5168.2
2023-11-15,Rajaram Road,Commercial,18200,2,Wednesday,11,0,0,None,1.0,3.2,25.7,6887.6
2023-11-15,Rajarampuri,Residential,23400,2,Wednesday,11,0,0,None,1.0,0.8,24.9,6929.0
2023-11-15,Rankala,Residential,16800,2,Wednesday,11,0,0,None,1.0,0.6,29.4,4657.7
2023-11-15,Sambhajinagar,Mixed,21800,2,Wednesday,11,0,0,None,1.0,1.8,26.4,7011.5
2023-11-15,Shahupuri,Commercial,22500,2,Wednesday,11,0,0,None,1.0,2.4,25.6,8337.4
2023-11-15,Shivaji Peth,Mixed,21000,2,Wednesday,11,0,0,None,1.0,1.9,21.6,6365.9
2023-11-15,Tarabai Park,Residential,14200,2,Wednesday,11,0,0,None,1.0,0.0,24.1,3976.4
2023-11-15,Udyam Nagar,Industrial,16500,2,Wednesday,11,0,0,None,1.0,1.1,25.4,4883.6
2023-11-16,Balinge,Residential,11200,3,Thursday,11,0,0,None,1.0,0.0,25.6,3005.8
2023-11-16,Gandhinagar,Residential,17600,3,Thursday,11,0,0,None,1.0,2.8,26.2,4786.9
2023-11-16,Karveer,Residential,14500,3,Thursday,11,0,0,None,1.0,0.0,27.7,3967.7
2023-11-16,Kasba Bawada,Residential,19800,3,Thursday,11,0,0,None,1.0,0.0,23.5,5478.6
2023-11-16,Kothali,Residential,12300,3,Thursday,11,0,0,None,1.0,2.0,22.7,3382.8
2023-11-16,Laxmipuri,Mixed,17800,3,Thursday,11,0,0,None,1.0,2.1,28.2,5864.0
2023-11-16,Line Bazar,Commercial,13900,3,Thursday,11,0,0,None,1.0,2.2,26.5,5468.3
2023-11-16,Mahadwar Road,Commercial,15400,3,Thursday,11,0,0,None,1.0,0.3,19.2,6159.3
2023-11-16,Mangalwar Peth,Commercial,20100,3,Thursday,11,0,0,None,1.0,0.0,25.4,8766.8
2023-11-16,Mhasve,Residential,10800,3,Thursday,11,0,0,None,1.0,4.9,24.6,3179.7
2023-11-16,Nagala Park,Mixed,19200,3,Thursday,11,0,0,None,1.0,0.0,28.2,6913.2
2023-11-16,Phulewadi,Residential,18700,3,Thursday,11,0,0,None,1.0,0.0,26.0,5083.8
2023-11-16,Rajaram Road,Commercial,18200,3,Thursday,11,0,0,None,1.0,2.1,25.9,7144.7
2023-11-16,Rajarampuri,Residential,23400,3,Thursday,11,0,0,None,1.0,0.0,28.7,6314.1
2023-11-16,Rankala,Residential,16800,3,Thursday,11,0,0,None,1.0,0.0,24.5,4911.5
2023-11-16,Sambhajinagar,Mixed,21800,3,Thursday,11,0,0,None,1.0,0.6,26.0,6658.9
2023-11-16,Shahupuri,Commercial,22500,3,Thursday,11,0,0,None,1.0,0.0,24.0,8693.3
2023-11-16,Shivaji Peth,Mixed,21000,3,Thursday,11,0,0,None,1.0,0.3,28.3,6596.7
